VP,VB,Geschlecht,Produkt,Frage,Antwort_1,Antwort_2,Antwort_3,Antwort_4,Antwort_5,Antwort_6,Antwort_7,Antwort_8,Antwort_9,Antwort_10
4,Ökonomisch,w,P5,B2_Ästh_Begr.,- Design,,,,,,,,,
4,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Design,- Design,,,,,,,,
4,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,- Negative Emotionen,- Design,,,,,,,
4,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Positive Emotionen,+ Design,+ Positive Emotionen,+ Material,,,,,,
4,Ökonomisch,w,P3,B2_Ästh_Begr.,+ Sensorik,Funktion im Vordergrund,,,,,,,,
5,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,+ Positive Emotionen,,,,,,,,
5,Ökologisch,w,A2,B2_Ästh_Begr.,+ Material,- Design,,,,,,,,
5,Ökologisch,w,P1,B2_Ästh_Begr.,+ Positive Emotionen,+ Design,+ Design,,,,,,,
5,Ökologisch,w,A1,B2_Ästh_Begr.,+ Design,+ Design,- Design,,,,,,,
5,Ökologisch,w,P4,B2_Ästh_Begr.,+ Sensorik,+ Design,- Funktion schlecht oder unklar,,,,,,,
5,Ökologisch,w,A4,B2_Ästh_Begr.,- Material,- Design,+ Positive Emotionen,,,,,,,
5,Ökologisch,w,P3,B2_Ästh_Begr.,- Design,- Sensorik,+ Design,,,,,,,
5,Ökologisch,w,A3_G,B2_Ästh_Begr.,+ Positive Emotionen,+ Sensorik,+ Design,+ Positive Emotionen,,,,,,
5,Ökologisch,w,A3_E,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
5,Ökologisch,w,P7,B2_Ästh_Begr.,+ Design,+ Design,+ Design,- Design,,,,,,
5,Ökologisch,w,A7,B2_Ästh_Begr.,+ Design,- Design,- Design,,,,,,,
5,Ökologisch,w,P6,B2_Ästh_Begr.,+ Design,+ Sensorik,,,,,,,,
5,Ökologisch,w,A6_G,B2_Ästh_Begr.,- Design,,,,,,,,,
5,Ökologisch,w,A6_E,B2_Ästh_Begr.,- Design,,,,,,,,,
5,Ökologisch,w,P5,B2_Ästh_Begr.,+ Sensorik,Funktion im Vordergrund,,,,,,,,
5,Ökologisch,w,A5,B2_Ästh_Begr.,+ Design,- Design,- Design,,,,,,,
6,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Positive Emotionen,- Design,,,,,,,,
6,Ökonomisch,w,P2,B2_Ästh_Begr.,- Design,,,,,,,,,
6,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Design,+ Design,,,,,,,,
6,Ökonomisch,w,P3,B2_Ästh_Begr.,+ Design,+ Design,- Material,,,,,,,
6,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Material,+ Design,,,,,,,,
6,Ökonomisch,w,P7,B2_Ästh_Begr.,+ Design,- Material,,,,,,,,
6,Ökonomisch,w,A4,B2_Ästh_Begr.,+ Design,,,,,,,,,
6,Ökonomisch,w,P4,B2_Ästh_Begr.,+ Design,- Material,,,,,,,,
6,Ökonomisch,w,A5,B2_Ästh_Begr.,+ Positive Emotionen,,,,,,,,,
6,Ökonomisch,w,P5,B2_Ästh_Begr.,+ Sensorik,- Material,,,,,,,,
6,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Design,+ Design,,,,,,,,
6,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,- Negative Emotionen,,,,,,,,
6,Ökonomisch,w,A6,B2_Ästh_Begr.,+ Sensorik,,,,,,,,,
6,Ökonomisch,w,P6,B2_Ästh_Begr.,+ Design,- Material,,,,,,,,
7,Ökologisch,w,P7,B2_Ästh_Begr.,Funktion im Vordergrund,Funktion im Vordergrund,,,,,,,,
7,Ökologisch,w,A7,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
7,Ökologisch,w,P6,B2_Ästh_Begr.,- Design,,,,,,,,,
7,Ökologisch,w,A6,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
7,Ökologisch,w,P3,B2_Ästh_Begr.,Funktion im Vordergrund,Funktion im Vordergrund,,,,,,,,
7,Ökologisch,w,A3,B2_Ästh_Begr.,+ Material,+ Positive Emotionen,,,,,,,,
7,Ökologisch,w,P1,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
7,Ökologisch,w,A1,B2_Ästh_Begr.,+ Positive Emotionen,,,,,,,,,
7,Ökologisch,w,P5,B2_Ästh_Begr.,+ Sensorik,- Design,,,,,,,,
7,Ökologisch,w,A5,B2_Ästh_Begr.,+ Design,+ Material,- Design,,,,,,,
7,Ökologisch,w,P4,B2_Ästh_Begr.,+ Sensorik,Funktion im Vordergrund,,,,,,,,
7,Ökologisch,w,A4,B2_Ästh_Begr.,+ Positive Emotionen,- Negative Emotionen,,,,,,,,
7,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,,,,,,,,,
7,Ökologisch,w,A2,B2_Ästh_Begr.,Funktion im Vordergrund,+ Positive Emotionen,,,,,,,,
8,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
8,Ökonomisch,w,P3,B2_Ästh_Begr.,+ Sensorik,,,,,,,,,
8,Ökonomisch,w,A5,B2_Ästh_Begr.,- Sensorik,+ Sensorik,,,,,,,,
8,Ökonomisch,w,P5,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
8,Ökonomisch,w,A6_G,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
8,Ökonomisch,w,A6_E,B2_Ästh_Begr.,- Design,,,,,,,,,
8,Ökonomisch,w,P6,B2_Ästh_Begr.,+ Design,- Design,,,,,,,,
8,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Sensorik,+ Material,,,,,,,,
8,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,- Design,- Design,,,,,,,
8,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Design,- Design,Funktion im Vordergrund,+ Sensorik,,,,,,
8,Ökonomisch,w,P7,B2_Ästh_Begr.,+ Design,+ Design,+ Sensorik,,,,,,,
8,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Design,+ Positive Emotionen,+ Material,,,,,,,
8,Ökonomisch,w,P2,B2_Ästh_Begr.,- Sensorik,- Sensorik,- Design,- Sensorik,,,,,,
8,Ökonomisch,w,A4,B2_Ästh_Begr.,+ Design,+ Sensorik,+ Design,,,,,,,
8,Ökonomisch,w,P4,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Design,,,,,,,
9,Ökologisch,w,P5,B2_Ästh_Begr.,+ Design,- Material,,,,,,,,
9,Ökologisch,w,A5,B2_Ästh_Begr.,+ Material,- Design,,,,,,,,
9,Ökologisch,w,P1,B2_Ästh_Begr.,- Design,Funktion im Vordergrund,,,,,,,,
9,Ökologisch,w,A1,B2_Ästh_Begr.,+ Material,+ Sensorik,+ Design,,,,,,,
9,Ökologisch,w,P4,B2_Ästh_Begr.,+ Design,+ Sensorik,- Material,,,,,,,
9,Ökologisch,w,A4,B2_Ästh_Begr.,+ Sensorik,+ Sensorik,+ Design,+ Design,,,,,,
9,Ökologisch,w,P3,B2_Ästh_Begr.,+ Design,+ Sensorik,,,,,,,,
9,Ökologisch,w,A3,B2_Ästh_Begr.,+ Design,+ Positive Emotionen,,,,,,,,
9,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,- Sensorik,- Sensorik,- Design,,,,,,
9,Ökologisch,w,A2,B2_Ästh_Begr.,- Design,+ Design,+ Material,,,,,,,
9,Ökologisch,w,P7,B2_Ästh_Begr.,+ Design,- Sensorik,- Design,,,,,,,
9,Ökologisch,w,A7,B2_Ästh_Begr.,+ Sensorik,,,,,,,,,
9,Ökologisch,w,P6,B2_Ästh_Begr.,- Design,+ Design,,,,,,,,
9,Ökologisch,w,A6_G,B2_Ästh_Begr.,+ Design,,,,,,,,,
9,Ökologisch,w,A6_E,B2_Ästh_Begr.,- Design,,,,,,,,,
10,Ökologisch,w,A7,B2_Ästh_Begr.,+ Sensorik,- Design,+ Design,,,,,,,
10,Ökologisch,w,P7,B2_Ästh_Begr.,+ Sensorik,- Material,,,,,,,,
10,Ökologisch,w,A1,B2_Ästh_Begr.,+ Design,+ Design,+ Positive Emotionen,,,,,,,
10,Ökologisch,w,P1,B2_Ästh_Begr.,- Design,,,,,,,,,
10,Ökologisch,w,A6_G,B2_Ästh_Begr.,- Design,,,,,,,,,
10,Ökologisch,w,A6_E,B2_Ästh_Begr.,+ Sensorik,,,,,,,,,
10,Ökologisch,w,P6,B2_Ästh_Begr.,- Design,Funktion im Vordergrund,,,,,,,,
10,Ökologisch,w,A4,B2_Ästh_Begr.,+ Design,+ Design,,,,,,,,
10,Ökologisch,w,P4,B2_Ästh_Begr.,+ Design,+ Sensorik,,,,,,,,
10,Ökologisch,w,A3,B2_Ästh_Begr.,+ Material,,,,,,,,,
10,Ökologisch,w,P3,B2_Ästh_Begr.,+ Sensorik,+ Design,,,,,,,,
10,Ökologisch,w,A5,B2_Ästh_Begr.,+ Sensorik,+ Sensorik,,,,,,,,
10,Ökologisch,w,P5,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
10,Ökologisch,w,A2,B2_Ästh_Begr.,+ Sensorik,- Design,Funktion im Vordergrund,,,,,,,
10,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,,,,,,,,,
11,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,,,,,,,,,
11,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Sensorik,+ Sensorik,+ Design,,,,,,,
11,Ökonomisch,w,P4,B2_Ästh_Begr.,+ Sensorik,- Design,,,,,,,,
11,Ökonomisch,w,A4,B2_Ästh_Begr.,+ Material,,,,,,,,,
11,Ökonomisch,w,P3,B2_Ästh_Begr.,Funktion im Vordergrund,+ Design,,,,,,,,
11,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Design,,,,,,,,,
11,Ökonomisch,w,P6,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,- Design,,,,,,,
11,Ökonomisch,w,A6,B2_Ästh_Begr.,+ Sensorik,+ Design,- Material,,,,,,,
11,Ökonomisch,w,P7,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
11,Ökonomisch,w,A7,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
11,Ökonomisch,w,P5,B2_Ästh_Begr.,+ Positive Emotionen,+ Sensorik,,,,,,,,
11,Ökonomisch,w,A5,B2_Ästh_Begr.,- Design,,,,,,,,,
11,Ökonomisch,w,P2,B2_Ästh_Begr.,- Design,- Design,- Sensorik,,,,,,,
11,Ökonomisch,w,A2,B2_Ästh_Begr.,- Design,,,,,,,,,
12,Ökologisch,w,A6_G,B2_Ästh_Begr.,+ Design,+ Positive Emotionen,+ Design,+ Design,+ Sensorik,- Negative Emotionen,+ Positive Emotionen,,,
12,Ökologisch,w,A6_E,B2_Ästh_Begr.,- Material,+ Design,+ Design,,,,,,,
12,Ökologisch,w,P6,B2_Ästh_Begr.,+ Sensorik,- Material,,,,,,,,
12,Ökologisch,w,A3_G,B2_Ästh_Begr.,Funktion im Vordergrund,+ Sensorik,Funktion im Vordergrund,,,,,,,
12,Ökologisch,w,A3_E,B2_Ästh_Begr.,- Design,- Negative Emotionen,,,,,,,,
12,Ökologisch,w,P3,B2_Ästh_Begr.,+ Design,- Design,- Negative Emotionen,,,,,,,
12,Ökologisch,w,A4,B2_Ästh_Begr.,+ Sensorik,+ Design,,,,,,,,
12,Ökologisch,w,P4,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Design,,,,,,,
12,Ökologisch,w,A7,B2_Ästh_Begr.,+ Material,+ Design,+ Design,,,,,,,
12,Ökologisch,w,P7,B2_Ästh_Begr.,+ Design,+ Design,- Negative Emotionen,+ Material,Neutral,,,,,
12,Ökologisch,w,A1,B2_Ästh_Begr.,+ Design,+ Design,+ Design,,,,,,,
12,Ökologisch,w,P1,B2_Ästh_Begr.,- Design,- Material,- Negative Emotionen,- Design,,,,,,
12,Ökologisch,w,A5,B2_Ästh_Begr.,- Design,- Design,+ Design,,,,,,,
12,Ökologisch,w,P5,B2_Ästh_Begr.,+ Design,+ Design,- Design,- Design,,,,,,
12,Ökologisch,w,A2,B2_Ästh_Begr.,- Design,+ Material,+ Positive Emotionen,+ Design,,,,,,
12,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,- Negative Emotionen,,,,,,,,
13,Ökonomisch,w,P7,B2_Ästh_Begr.,- Design,+ Design,,,,,,,,
13,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Material,,,,,,,
13,Ökonomisch,w,P4,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
13,Ökonomisch,w,A4,B2_Ästh_Begr.,- Design,,,,,,,,,
13,Ökonomisch,w,P2,B2_Ästh_Begr.,- Sensorik,- Design,,,,,,,,
13,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Positive Emotionen,+ Sensorik,,,,,,,,
13,Ökonomisch,w,P6,B2_Ästh_Begr.,- Design,+ Positive Emotionen,,,,,,,,
13,Ökonomisch,w,A6,B2_Ästh_Begr.,+ Material,+ Design,,,,,,,,
13,Ökonomisch,w,P1,B2_Ästh_Begr.,+ Positive Emotionen,- Negative Emotionen,- Sensorik,,,,,,,
13,Ökonomisch,w,A1,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
13,Ökonomisch,w,P3,B2_Ästh_Begr.,+ Design,+ Sensorik,- Material,- Design,,,,,,
13,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Material,+ Design,,,,,,,,
13,Ökonomisch,w,P5,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
13,Ökonomisch,w,A5,B2_Ästh_Begr.,+ Sensorik,+ Positive Emotionen,+ Sensorik,,,,,,,
14,Ökologisch,w,A1,B2_Ästh_Begr.,+ Design,,,,,,,,,
14,Ökologisch,w,P1,B2_Ästh_Begr.,Neutral,- Funktion schlecht oder unklar,+ Sensorik,,,,,,,
14,Ökologisch,w,A6_G,B2_Ästh_Begr.,Funktion im Vordergrund,- Funktion schlecht oder unklar,,,,,,,,
14,Ökologisch,w,A6_E,B2_Ästh_Begr.,- Negative Emotionen,,,,,,,,,
14,Ökologisch,w,P6,B2_Ästh_Begr.,+ Positive Emotionen,- Design,,,,,,,,
14,Ökologisch,w,A5,B2_Ästh_Begr.,+ Positive Emotionen,,,,,,,,,
14,Ökologisch,w,P5,B2_Ästh_Begr.,Neutral,Funktion im Vordergrund,,,,,,,,
14,Ökologisch,w,A7,B2_Ästh_Begr.,- Design,+ Sensorik,,,,,,,,
14,Ökologisch,w,P7,B2_Ästh_Begr.,+ Sensorik,+ Positive Emotionen,- Design,,,,,,,
14,Ökologisch,w,A3,B2_Ästh_Begr.,- Design,- Sensorik,,,,,,,,
14,Ökologisch,w,P3,B2_Ästh_Begr.,- Sensorik,- Design,,,,,,,,
14,Ökologisch,w,A2,B2_Ästh_Begr.,+ Sensorik,- Design,,,,,,,,
14,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,- Sensorik,,,,,,,,
14,Ökologisch,w,A4,B2_Ästh_Begr.,- Design,- Sensorik,,,,,,,,
14,Ökologisch,w,P4,B2_Ästh_Begr.,+ Sensorik,+ Sensorik,+ Design,,,,,,,
15,Ökonomisch,w,P4,B2_Ästh_Begr.,+ Design,+ Design,+ Design,Funktion im Vordergrund,,,,,,
15,Ökonomisch,w,A4,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Design,+ Design,- Design,- Design,,,,
15,Ökonomisch,w,P6,B2_Ästh_Begr.,+ Design,- Design,- Design,- Sensorik,,,,,,
15,Ökonomisch,w,A6_G,B2_Ästh_Begr.,Funktion im Vordergrund,+ Design,+ Sensorik,,,,,,,
15,Ökonomisch,w,A6_E,B2_Ästh_Begr.,Funktion im Vordergrund,- Material,- Material,,,,,,,
15,Ökonomisch,w,P2,B2_Ästh_Begr.,- Design,- Design,- Design,,,,,,,
15,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Material,+ Sensorik,+ Design,,,,,,,
15,Ökonomisch,w,P7,B2_Ästh_Begr.,+ Design,+ Design,+ Design,+ Design,Funktion im Vordergrund,,,,,
15,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Design,+ Material,+ Sensorik,+ Design,,,,,,
15,Ökonomisch,w,P3,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,+ Design,+ Design,+ Design,+ Design,,,,
15,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Design,+ Material,+ Design,+ Design,,,,,,
15,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
15,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Positive Emotionen,+ Design,+ Design,+ Design,,,,,,
15,Ökonomisch,w,P5,B2_Ästh_Begr.,+ Design,+ Sensorik,+ Design,+ Design,+ Sensorik,+ Design,,,,
15,Ökonomisch,w,A5,B2_Ästh_Begr.,+ Positive Emotionen,- Funktion schlecht oder unklar,Neutral,,,,,,,
16,Ökonomisch,w,A6_G,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Design,,,,,,,
16,Ökonomisch,w,A6_E,B2_Ästh_Begr.,- Material,- Sensorik,,,,,,,,
16,Ökonomisch,w,P6,B2_Ästh_Begr.,- Design,- Design,+ Design,+ Positive Emotionen,+ Design,,,,,
16,Ökonomisch,w,A4,B2_Ästh_Begr.,+ Design,+ Design,+ Design,+ Design,+ Design,,,,,
16,Ökonomisch,w,P4,B2_Ästh_Begr.,- Design,- Material,- Design,- Design,- Design,- Funktion schlecht oder unklar,,,,
16,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Sensorik,- Design,+ Material,+ Positive Emotionen,,,,,,
16,Ökonomisch,w,P7,B2_Ästh_Begr.,+ Design,+ Sensorik,+ Design,+ Sensorik,+ Design,,,,,
16,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Sensorik,+ Design,- Design,- Funktion schlecht oder unklar,,,,,,
16,Ökonomisch,w,P2,B2_Ästh_Begr.,- Design,- Design,- Design,- Sensorik,- Design,,,,,
16,Ökonomisch,w,A3,B2_Ästh_Begr.,- Design,,,,,,,,,
16,Ökonomisch,w,P3,B2_Ästh_Begr.,Funktion im Vordergrund,+ Design,,,,,,,,
16,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Design,+ Design,+ Design,- Design,+ Design,,,,,
16,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,- Design,- Negative Emotionen,+ Sensorik,- Negative Emotionen,,,,,
16,Ökonomisch,w,A5,B2_Ästh_Begr.,- Design,- Funktion schlecht oder unklar,- Design,- Design,,,,,,
16,Ökonomisch,w,P5,B2_Ästh_Begr.,+ Design,+ Design,+ Design,+ Design,+ Design,,,,,
17,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,,,,,,,,,
17,Ökonomisch,w,A1,B2_Ästh_Begr.,+ Sensorik,+ Design,- Design,,,,,,,
17,Ökonomisch,w,P2,B2_Ästh_Begr.,- Negative Emotionen,- Design,,,,,,,,
17,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Material,+ Material,,,,,,,,
17,Ökonomisch,w,P3,B2_Ästh_Begr.,Neutral,- Design,- Design,- Design,,,,,,
17,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Design,+ Design,+ Design,,,,,,,
17,Ökonomisch,w,P6,B2_Ästh_Begr.,+ Sensorik,- Material,,,,,,,,
17,Ökonomisch,w,A6_G,B2_Ästh_Begr.,+ Material,- Design,,,,,,,,
17,Ökonomisch,w,A6_E,B2_Ästh_Begr.,- Negative Emotionen,,,,,,,,,
17,Ökonomisch,w,P5,B2_Ästh_Begr.,- Design,+ Positive Emotionen,,,,,,,,
17,Ökonomisch,w,A5,B2_Ästh_Begr.,+ Material,+ Design,+ Design,,,,,,,
17,Ökonomisch,w,P7,B2_Ästh_Begr.,- Design,,,,,,,,,
17,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Positive Emotionen,,,,,,,
17,Ökonomisch,w,P4,B2_Ästh_Begr.,- Design,- Design,- Material,,,,,,,
17,Ökonomisch,w,A4,B2_Ästh_Begr.,+ Sensorik,+ Design,+ Design,,,,,,,
18,Ökologisch,w,A1,B2_Ästh_Begr.,+ Sensorik,+ Design,,,,,,,,
18,Ökologisch,w,P1,B2_Ästh_Begr.,+ Sensorik,- Design,Funktion im Vordergrund,,,,,,,
18,Ökologisch,w,A4,B2_Ästh_Begr.,+ Design,+ Material,Funktion im Vordergrund,,,,,,,
18,Ökologisch,w,P4,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
18,Ökologisch,w,A6_G,B2_Ästh_Begr.,+ Sensorik,Funktion im Vordergrund,+ Design,,,,,,,
18,Ökologisch,w,A6_E,B2_Ästh_Begr.,- Material,- Design,Neutral,,,,,,,
18,Ökologisch,w,P6,B2_Ästh_Begr.,+ Sensorik,- Design,,,,,,,,
18,Ökologisch,w,A7,B2_Ästh_Begr.,- Design,Funktion im Vordergrund,,,,,,,,
18,Ökologisch,w,P7,B2_Ästh_Begr.,Funktion im Vordergrund,+ Design,,,,,,,,
18,Ökologisch,w,A5,B2_Ästh_Begr.,Funktion im Vordergrund,- Sensorik,- Design,,,,,,,
18,Ökologisch,w,P5,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
18,Ökologisch,w,A3,B2_Ästh_Begr.,+ Sensorik,+ Design,,,,,,,,
18,Ökologisch,w,P3,B2_Ästh_Begr.,+ Sensorik,Funktion im Vordergrund,,,,,,,,
18,Ökologisch,w,A2,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
18,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
19,Ökologisch,w,P6,B2_Ästh_Begr.,+ Design,+ Positive Emotionen,+ Design,+ Design,- Negative Emotionen,- Design,- Negative Emotionen,,,
19,Ökologisch,w,A6_G,B2_Ästh_Begr.,- Negative Emotionen,- Design,- Design,+ Design,,,,,,
19,Ökologisch,w,A6_E,B2_Ästh_Begr.,- Design,,,,,,,,,
19,Ökologisch,w,P4,B2_Ästh_Begr.,+ Design,+ Design,+ Design,+ Material,,,,,,
19,Ökologisch,w,A4,B2_Ästh_Begr.,- Design,- Design,+ Design,+ Sensorik,+ Design,,,,,
19,Ökologisch,w,P7,B2_Ästh_Begr.,+ Design,+ Design,- Material,- Design,,,,,,
19,Ökologisch,w,A7,B2_Ästh_Begr.,- Design,- Sensorik,- Design,+ Material,+ Design,,,,,
19,Ökologisch,w,P1,B2_Ästh_Begr.,+ Positive Emotionen,+ Positive Emotionen,+ Design,,,,,,,
19,Ökologisch,w,A1,B2_Ästh_Begr.,+ Positive Emotionen,+ Positive Emotionen,+ Positive Emotionen,+ Positive Emotionen,+ Positive Emotionen,+ Sensorik,+ Positive Emotionen,,,
19,Ökologisch,w,P3,B2_Ästh_Begr.,- Design,- Design,- Sensorik,,,,,,,
19,Ökologisch,w,A3_G,B2_Ästh_Begr.,+ Sensorik,Funktion im Vordergrund,,,,,,,,
19,Ökologisch,w,A3_E,B2_Ästh_Begr.,+ Material,- Design,- Funktion schlecht oder unklar,- Design,,,,,,
19,Ökologisch,w,P2,B2_Ästh_Begr.,- Negative Emotionen,- Design,- Sensorik,,,,,,,
19,Ökologisch,w,A2,B2_Ästh_Begr.,+ Material,+ Sensorik,+ Design,,,,,,,
19,Ökologisch,w,P5,B2_Ästh_Begr.,+ Design,+ Design,- Design,,,,,,,
19,Ökologisch,w,A5,B2_Ästh_Begr.,- Design,- Funktion schlecht oder unklar,,,,,,,,
20,Ökologisch,w,A7,B2_Ästh_Begr.,+ Design,+ Design,+ Design,+ Material,,,,,,
20,Ökologisch,w,P7,B2_Ästh_Begr.,- Material,+ Design,+ Design,,,,,,,
20,Ökologisch,w,A5,B2_Ästh_Begr.,Neutral,+ Positive Emotionen,,,,,,,,
20,Ökologisch,w,P5,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
20,Ökologisch,w,A4,B2_Ästh_Begr.,+ Design,- Negative Emotionen,,,,,,,,
20,Ökologisch,w,P4,B2_Ästh_Begr.,,,,,,,,,,
20,Ökologisch,w,A6_E,B2_Ästh_Begr.,+ Sensorik,,,,,,,,,
20,Ökologisch,w,A6_G,B2_Ästh_Begr.,- Design,,,,,,,,,
20,Ökologisch,w,P6,B2_Ästh_Begr.,- Design,,,,,,,,,
20,Ökologisch,w,A2,B2_Ästh_Begr.,+ Design,+ Positive Emotionen,,,,,,,,
20,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
20,Ökologisch,w,A1,B2_Ästh_Begr.,+ Material,,,,,,,,,
20,Ökologisch,w,P1,B2_Ästh_Begr.,+ Design,- Design,- Design,,,,,,,
20,Ökologisch,w,A3,B2_Ästh_Begr.,+ Design,+ Design,,,,,,,,
20,Ökologisch,w,P3,B2_Ästh_Begr.,+ Design,+ Design,,,,,,,,
21,Ökologisch,w,P5,B2_Ästh_Begr.,- Design,Funktion im Vordergrund,,,,,,,,
21,Ökologisch,w,A5,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
21,Ökologisch,w,P1,B2_Ästh_Begr.,Funktion im Vordergrund,- Design,,,,,,,,
21,Ökologisch,w,A1,B2_Ästh_Begr.,+ Positive Emotionen,+ Positive Emotionen,,,,,,,,
21,Ökologisch,w,P7,B2_Ästh_Begr.,Funktion im Vordergrund,,,,,,,,,
21,Ökologisch,w,A7,B2_Ästh_Begr.,- Design,- Design,- Design,- Design,- Design,,,,,
21,Ökologisch,w,P3,B2_Ästh_Begr.,- Design,+ Design,- Design,,,,,,,
21,Ökologisch,w,A3_G,B2_Ästh_Begr.,+ Design,+ Design,,,,,,,,
21,Ökologisch,w,A3_E,B2_Ästh_Begr.,+ Design,,,,,,,,,
21,Ökologisch,w,P2,B2_Ästh_Begr.,- Design,- Design,- Design,- Design,,,,,,
21,Ökologisch,w,A2,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
21,Ökologisch,w,P6,B2_Ästh_Begr.,+ Sensorik,- Design,- Funktion schlecht oder unklar,+ Design,,,,,,
21,Ökologisch,w,A6,B2_Ästh_Begr.,- Design,- Negative Emotionen,- Negative Emotionen,,,,,,,
21,Ökologisch,w,P4,B2_Ästh_Begr.,+ Design,- Design,,,,,,,,
21,Ökologisch,w,A4,B2_Ästh_Begr.,+ Design,+ Sensorik,- Design,,,,,,,
22,Ökonomisch,w,A7,B2_Ästh_Begr.,+ Material,+ Sensorik,+ Design,+ Positive Emotionen,,,,,,
22,Ökonomisch,w,P7,B2_Ästh_Begr.,- Design,- Material,Neutral,,,,,,,
22,Ökonomisch,w,A6_G,B2_Ästh_Begr.,- Design,,,,,,,,,
22,Ökonomisch,w,A6_E,B2_Ästh_Begr.,+ Design,,,,,,,,,
22,Ökonomisch,w,P6,B2_Ästh_Begr.,- Design,- Design,,,,,,,,
22,Ökonomisch,w,A5,B2_Ästh_Begr.,- Design,,,,,,,,,
22,Ökonomisch,w,P5,B2_Ästh_Begr.,+ Design,Funktion im Vordergrund,,,,,,,,
22,Ökonomisch,w,A3,B2_Ästh_Begr.,+ Sensorik,+ Design,,,,,,,,
22,Ökonomisch,w,P3,B2_Ästh_Begr.,- Design,,,,,,,,,
22,Ökonomisch,w,A1,B2_Ästh_Begr.,- Design,Funktion im Vordergrund,,,,,,,,
22,Ökonomisch,w,P1,B2_Ästh_Begr.,- Design,,,,,,,,,
22,Ökonomisch,w,A2,B2_Ästh_Begr.,+ Material,,,,,,,,,
